date,text,aspect,aspect_ix,opinion,sentiment,triplet,aspect_opinion,timestamp,info,cat
2022-01-14T14:14:20.341537Z,"Вы молодцы ребята , всегда оперативно вы лучший банк , правда есть с чем сравнивать , со Сбербанком даже сравнивать не имеет смысла .",банк,[8],лучший,POS,"('банк', 'лучший', 'POS')","('банк', 'лучший')",1642169660.341537,1,5
2022-01-14T11:19:15.38124Z,"Работа службы поддержки Тинькофф очень радует , оцениваю на 5 . Такой лояльности к своим клиентам я не видел нигде . Во - первых , быстро отвечают . Во - вторых , часто идут навстречу клиенту , например , при оспаривании величины кэшбека или возврата некоторых комиссий . Очень приятный сервис . Также имеется обширный список компаний - партнеров с повышенным кэшбеком или отдельными бонусами .",сервис,[50],очень приятный,POS,"('сервис', 'очень приятный', 'POS')","('сервис', 'очень приятный')",1642159155.38124,1,0
2022-01-14T11:19:15.38124Z,"Работа службы поддержки Тинькофф очень радует , оцениваю на 5 . Такой лояльности к своим клиентам я не видел нигде . Во - первых , быстро отвечают . Во - вторых , часто идут навстречу клиенту , например , при оспаривании величины кэшбека или возврата некоторых комиссий . Очень приятный сервис . Также имеется обширный список компаний - партнеров с повышенным кэшбеком или отдельными бонусами .",сервис,[50],приятный,POS,"('сервис', 'приятный', 'POS')","('сервис', 'приятный')",1642159155.38124,1,0
2022-01-14T11:19:15.38124Z,"Работа службы поддержки Тинькофф очень радует , оцениваю на 5 . Такой лояльности к своим клиентам я не видел нигде . Во - первых , быстро отвечают . Во - вторых , часто идут навстречу клиенту , например , при оспаривании величины кэшбека или возврата некоторых комиссий . Очень приятный сервис . Также имеется обширный список компаний - партнеров с повышенным кэшбеком или отдельными бонусами .",работа,[0],радует,POS,"('работа', 'радует', 'POS')","('работа', 'радует')",1642159155.38124,1,0
2022-01-14T11:19:15.38124Z,"Работа службы поддержки Тинькофф очень радует , оцениваю на 5 . Такой лояльности к своим клиентам я не видел нигде . Во - первых , быстро отвечают . Во - вторых , часто идут навстречу клиенту , например , при оспаривании величины кэшбека или возврата некоторых комиссий . Очень приятный сервис . Также имеется обширный список компаний - партнеров с повышенным кэшбеком или отдельными бонусами .",кэшбек,[61],повышенным,POS,"('кэшбек', 'повышенным', 'POS')","('кэшбек', 'повышенным')",1642159155.38124,1,1
2022-01-14T09:06:26.563241Z,"Банк Тинькофф просто супер . Я очень рада что приобрела карту данного банка . Самый высокий кэш бэк среди всех банков , лучшее приложение , все вопросы решаются быстро и оперативно . Переводы на другие банки и с других банков без комиссии . Пользоваться вашими услугами , одно удовольствие . Супер ! Желаю успехов и процветания . Не останавливайтесь на достигнутом .",банк,[0],супер,POS,"('банк', 'супер', 'POS')","('банк', 'супер')",1642151186.563241,1,2
2022-01-14T09:06:26.563241Z,"Банк Тинькофф просто супер . Я очень рада что приобрела карту данного банка . Самый высокий кэш бэк среди всех банков , лучшее приложение , все вопросы решаются быстро и оперативно . Переводы на другие банки и с других банков без комиссии . Пользоваться вашими услугами , одно удовольствие . Супер ! Желаю успехов и процветания . Не останавливайтесь на достигнутом .",приложение,[23],лучшее,POS,"('приложение', 'лучшее', 'POS')","('приложение', 'лучшее')",1642151186.563241,1,4
2022-01-14T08:40:11.539278Z,"В данном вопросе Банк отработал совершенно . Такое превосходное отношение к клиенту даже в небольшом вопросе вызывает Уважение . При этом нужно понимать , что порешать вопрос с такой структурой как Московский паркинг , сохранивпозицию Клиентаи не замотав вопрос , это - редкость , и это - стиль работы Банка . Спасибо !",отношение,[9],превосходное,POS,"('отношение', 'превосходное', 'POS')","('отношение', 'превосходное')",1642149611.539278,1,0
2022-01-14T08:36:40.543399Z,Отличный банк . Никаких проблем не возникало . Все вопросы с оператором решались очень быстро и с отличным для меня результатом .,банк,[1],отличный,POS,"('банк', 'отличный', 'POS')","('банк', 'отличный')",1642149400.543399,1,2
2022-01-14T07:57:56.996248Z,"Обслуживаю ИП только в банке Тинькофф . Удобно , легко и все всегда быстро . Помощь в решении тех или иных задач всегда быстрая и квалифицированная . Спасибо моему менеджеру Нине Ш . , очень доволен !",помощь,[15],быстрая,POS,"('помощь', 'быстрая', 'POS')","('помощь', 'быстрая')",1642147076.996248,1,0
2022-01-14T07:57:56.996248Z,"Обслуживаю ИП только в банке Тинькофф . Удобно , легко и все всегда быстро . Помощь в решении тех или иных задач всегда быстрая и квалифицированная . Спасибо моему менеджеру Нине Ш . , очень доволен !",менеджер,[29],спасибо,POS,"('менеджер', 'спасибо', 'POS')","('менеджер', 'спасибо')",1642147076.996248,1,0
2022-01-14T07:45:27.891976Z,"Являюсь клиентом банка Тинькофф уже много лет , это самый надежный банк . Команда банка работает слажено и добросовестно . Сотрудники сразу выходят в чат или по телефону . Дают исчерпывающие , грамотные ответы . Просьбы или притензии расматривают быстро . Выношу благодарность сотрудникам банка Тинькофф с кем мне довелось сотрудничать БОЛЬШОЕ ВАМ СПАСИБО ! С большой охотой рекомендую банк Тинькофф своим друзьям и родным как самый надежный . Хочу рассказать о нескольких своих случаях . У меня продукт банка ( Кредитная карточка ) - кредитная карточка , где кэшбек ввиде начисления миль . Для тех кто часто летает очень выгодно , т . к . кэшбек - мили возвращаются за купленный билет . На днях хотела приобрести билет через сайт Тинькофф Путешествия 7 , начисления за билет - кэшбек в размере 7 . Но оформляя билет не смогла оформить опцию возврат . Обратилась к сотрудникам банка . Мне посоветовали такое решение . Приобрести билет на сайте авиакомпании 7 , где такая опция есть . Потом обратиться к сотрудникам банка Тинькофф . Банк рассмотрит нештатную ситуацию и попытается мне вернуть дополнительный кэшбек . Я так и поступила приобрела билет в авиакомпании 7 , потом позвонила сотрудникам банка Тинькофф , сообщила о купленом билете . Сотрудники зафиксировали билет и через два дня мне начислили дополнительные бонусы . СПАСИБО БОЛЬШОЕ ! Ещ хочу рассказать чем банк помог сыну , он тоже клиент банка Тинькофф . Сын оплачивал компьютерный сайт Хостиг и сервер . Яндекс привязал карточку Тинькофф к этому сайту . Платж за хостиг и сервер ... . был в мае , но потом автоматически платж повторился в июне . Сын написал письмо с просьбой аннулировать платж , но ни каких действий не последовало , в июле опять произошло списание . Сын обратился в банк Тинькофф помочь в этом вопросе , сотрудник бака попросил прислать документы чек о списании и претензию на отключение услуги . Банк положительно рассмотрел его просьбу и деньги были возвращены . Самый надежный банк .",банк,[325],надежный,POS,"('банк', 'надежный', 'POS')","('банк', 'надежный')",1642146327.891976,1,2
2022-01-14T07:45:27.891976Z,"Являюсь клиентом банка Тинькофф уже много лет , это самый надежный банк . Команда банка работает слажено и добросовестно . Сотрудники сразу выходят в чат или по телефону . Дают исчерпывающие , грамотные ответы . Просьбы или притензии расматривают быстро . Выношу благодарность сотрудникам банка Тинькофф с кем мне довелось сотрудничать БОЛЬШОЕ ВАМ СПАСИБО ! С большой охотой рекомендую банк Тинькофф своим друзьям и родным как самый надежный . Хочу рассказать о нескольких своих случаях . У меня продукт банка ( Кредитная карточка ) - кредитная карточка , где кэшбек ввиде начисления миль . Для тех кто часто летает очень выгодно , т . к . кэшбек - мили возвращаются за купленный билет . На днях хотела приобрести билет через сайт Тинькофф Путешествия 7 , начисления за билет - кэшбек в размере 7 . Но оформляя билет не смогла оформить опцию возврат . Обратилась к сотрудникам банка . Мне посоветовали такое решение . Приобрести билет на сайте авиакомпании 7 , где такая опция есть . Потом обратиться к сотрудникам банка Тинькофф . Банк рассмотрит нештатную ситуацию и попытается мне вернуть дополнительный кэшбек . Я так и поступила приобрела билет в авиакомпании 7 , потом позвонила сотрудникам банка Тинькофф , сообщила о купленом билете . Сотрудники зафиксировали билет и через два дня мне начислили дополнительные бонусы . СПАСИБО БОЛЬШОЕ ! Ещ хочу рассказать чем банк помог сыну , он тоже клиент банка Тинькофф . Сын оплачивал компьютерный сайт Хостиг и сервер . Яндекс привязал карточку Тинькофф к этому сайту . Платж за хостиг и сервер ... . был в мае , но потом автоматически платж повторился в июне . Сын написал письмо с просьбой аннулировать платж , но ни каких действий не последовало , в июле опять произошло списание . Сын обратился в банк Тинькофф помочь в этом вопросе , сотрудник бака попросил прислать документы чек о списании и претензию на отключение услуги . Банк положительно рассмотрел его просьбу и деньги были возвращены . Самый надежный банк .",банк,[325],самый надежный,POS,"('банк', 'самый надежный', 'POS')","('банк', 'самый надежный')",1642146327.891976,1,2
2022-01-14T07:45:27.891976Z,"Являюсь клиентом банка Тинькофф уже много лет , это самый надежный банк . Команда банка работает слажено и добросовестно . Сотрудники сразу выходят в чат или по телефону . Дают исчерпывающие , грамотные ответы . Просьбы или притензии расматривают быстро . Выношу благодарность сотрудникам банка Тинькофф с кем мне довелось сотрудничать БОЛЬШОЕ ВАМ СПАСИБО ! С большой охотой рекомендую банк Тинькофф своим друзьям и родным как самый надежный . Хочу рассказать о нескольких своих случаях . У меня продукт банка ( Кредитная карточка ) - кредитная карточка , где кэшбек ввиде начисления миль . Для тех кто часто летает очень выгодно , т . к . кэшбек - мили возвращаются за купленный билет . На днях хотела приобрести билет через сайт Тинькофф Путешествия 7 , начисления за билет - кэшбек в размере 7 . Но оформляя билет не смогла оформить опцию возврат . Обратилась к сотрудникам банка . Мне посоветовали такое решение . Приобрести билет на сайте авиакомпании 7 , где такая опция есть . Потом обратиться к сотрудникам банка Тинькофф . Банк рассмотрит нештатную ситуацию и попытается мне вернуть дополнительный кэшбек . Я так и поступила приобрела билет в авиакомпании 7 , потом позвонила сотрудникам банка Тинькофф , сообщила о купленом билете . Сотрудники зафиксировали билет и через два дня мне начислили дополнительные бонусы . СПАСИБО БОЛЬШОЕ ! Ещ хочу рассказать чем банк помог сыну , он тоже клиент банка Тинькофф . Сын оплачивал компьютерный сайт Хостиг и сервер . Яндекс привязал карточку Тинькофф к этому сайту . Платж за хостиг и сервер ... . был в мае , но потом автоматически платж повторился в июне . Сын написал письмо с просьбой аннулировать платж , но ни каких действий не последовало , в июле опять произошло списание . Сын обратился в банк Тинькофф помочь в этом вопросе , сотрудник бака попросил прислать документы чек о списании и претензию на отключение услуги . Банк положительно рассмотрел его просьбу и деньги были возвращены . Самый надежный банк .",банк,[11],надежный,POS,"('банк', 'надежный', 'POS')","('банк', 'надежный')",1642146327.891976,1,2
2022-01-14T07:45:27.891976Z,"Являюсь клиентом банка Тинькофф уже много лет , это самый надежный банк . Команда банка работает слажено и добросовестно . Сотрудники сразу выходят в чат или по телефону . Дают исчерпывающие , грамотные ответы . Просьбы или притензии расматривают быстро . Выношу благодарность сотрудникам банка Тинькофф с кем мне довелось сотрудничать БОЛЬШОЕ ВАМ СПАСИБО ! С большой охотой рекомендую банк Тинькофф своим друзьям и родным как самый надежный . Хочу рассказать о нескольких своих случаях . У меня продукт банка ( Кредитная карточка ) - кредитная карточка , где кэшбек ввиде начисления миль . Для тех кто часто летает очень выгодно , т . к . кэшбек - мили возвращаются за купленный билет . На днях хотела приобрести билет через сайт Тинькофф Путешествия 7 , начисления за билет - кэшбек в размере 7 . Но оформляя билет не смогла оформить опцию возврат . Обратилась к сотрудникам банка . Мне посоветовали такое решение . Приобрести билет на сайте авиакомпании 7 , где такая опция есть . Потом обратиться к сотрудникам банка Тинькофф . Банк рассмотрит нештатную ситуацию и попытается мне вернуть дополнительный кэшбек . Я так и поступила приобрела билет в авиакомпании 7 , потом позвонила сотрудникам банка Тинькофф , сообщила о купленом билете . Сотрудники зафиксировали билет и через два дня мне начислили дополнительные бонусы . СПАСИБО БОЛЬШОЕ ! Ещ хочу рассказать чем банк помог сыну , он тоже клиент банка Тинькофф . Сын оплачивал компьютерный сайт Хостиг и сервер . Яндекс привязал карточку Тинькофф к этому сайту . Платж за хостиг и сервер ... . был в мае , но потом автоматически платж повторился в июне . Сын написал письмо с просьбой аннулировать платж , но ни каких действий не последовало , в июле опять произошло списание . Сын обратился в банк Тинькофф помочь в этом вопросе , сотрудник бака попросил прислать документы чек о списании и претензию на отключение услуги . Банк положительно рассмотрел его просьбу и деньги были возвращены . Самый надежный банк .",банк,[11],самый надежный,POS,"('банк', 'самый надежный', 'POS')","('банк', 'самый надежный')",1642146327.891976,1,2
2022-01-14T07:45:27.891976Z,"Являюсь клиентом банка Тинькофф уже много лет , это самый надежный банк . Команда банка работает слажено и добросовестно . Сотрудники сразу выходят в чат или по телефону . Дают исчерпывающие , грамотные ответы . Просьбы или притензии расматривают быстро . Выношу благодарность сотрудникам банка Тинькофф с кем мне довелось сотрудничать БОЛЬШОЕ ВАМ СПАСИБО ! С большой охотой рекомендую банк Тинькофф своим друзьям и родным как самый надежный . Хочу рассказать о нескольких своих случаях . У меня продукт банка ( Кредитная карточка ) - кредитная карточка , где кэшбек ввиде начисления миль . Для тех кто часто летает очень выгодно , т . к . кэшбек - мили возвращаются за купленный билет . На днях хотела приобрести билет через сайт Тинькофф Путешествия 7 , начисления за билет - кэшбек в размере 7 . Но оформляя билет не смогла оформить опцию возврат . Обратилась к сотрудникам банка . Мне посоветовали такое решение . Приобрести билет на сайте авиакомпании 7 , где такая опция есть . Потом обратиться к сотрудникам банка Тинькофф . Банк рассмотрит нештатную ситуацию и попытается мне вернуть дополнительный кэшбек . Я так и поступила приобрела билет в авиакомпании 7 , потом позвонила сотрудникам банка Тинькофф , сообщила о купленом билете . Сотрудники зафиксировали билет и через два дня мне начислили дополнительные бонусы . СПАСИБО БОЛЬШОЕ ! Ещ хочу рассказать чем банк помог сыну , он тоже клиент банка Тинькофф . Сын оплачивал компьютерный сайт Хостиг и сервер . Яндекс привязал карточку Тинькофф к этому сайту . Платж за хостиг и сервер ... . был в мае , но потом автоматически платж повторился в июне . Сын написал письмо с просьбой аннулировать платж , но ни каких действий не последовало , в июле опять произошло списание . Сын обратился в банк Тинькофф помочь в этом вопросе , сотрудник бака попросил прислать документы чек о списании и претензию на отключение услуги . Банк положительно рассмотрел его просьбу и деньги были возвращены . Самый надежный банк .",сотрудник,[43],благодарность,POS,"('сотрудник', 'благодарность', 'POS')","('сотрудник', 'благодарность')",1642146327.891976,1,0
2022-01-14T07:45:27.891976Z,"Являюсь клиентом банка Тинькофф уже много лет , это самый надежный банк . Команда банка работает слажено и добросовестно . Сотрудники сразу выходят в чат или по телефону . Дают исчерпывающие , грамотные ответы . Просьбы или притензии расматривают быстро . Выношу благодарность сотрудникам банка Тинькофф с кем мне довелось сотрудничать БОЛЬШОЕ ВАМ СПАСИБО ! С большой охотой рекомендую банк Тинькофф своим друзьям и родным как самый надежный . Хочу рассказать о нескольких своих случаях . У меня продукт банка ( Кредитная карточка ) - кредитная карточка , где кэшбек ввиде начисления миль . Для тех кто часто летает очень выгодно , т . к . кэшбек - мили возвращаются за купленный билет . На днях хотела приобрести билет через сайт Тинькофф Путешествия 7 , начисления за билет - кэшбек в размере 7 . Но оформляя билет не смогла оформить опцию возврат . Обратилась к сотрудникам банка . Мне посоветовали такое решение . Приобрести билет на сайте авиакомпании 7 , где такая опция есть . Потом обратиться к сотрудникам банка Тинькофф . Банк рассмотрит нештатную ситуацию и попытается мне вернуть дополнительный кэшбек . Я так и поступила приобрела билет в авиакомпании 7 , потом позвонила сотрудникам банка Тинькофф , сообщила о купленом билете . Сотрудники зафиксировали билет и через два дня мне начислили дополнительные бонусы . СПАСИБО БОЛЬШОЕ ! Ещ хочу рассказать чем банк помог сыну , он тоже клиент банка Тинькофф . Сын оплачивал компьютерный сайт Хостиг и сервер . Яндекс привязал карточку Тинькофф к этому сайту . Платж за хостиг и сервер ... . был в мае , но потом автоматически платж повторился в июне . Сын написал письмо с просьбой аннулировать платж , но ни каких действий не последовало , в июле опять произошло списание . Сын обратился в банк Тинькофф помочь в этом вопросе , сотрудник бака попросил прислать документы чек о списании и претензию на отключение услуги . Банк положительно рассмотрел его просьбу и деньги были возвращены . Самый надежный банк .",ответ,[33],грамотные,POS,"('ответ', 'грамотные', 'POS')","('ответ', 'грамотные')",1642146327.891976,1,0
2022-01-14T07:45:27.891976Z,"Являюсь клиентом банка Тинькофф уже много лет , это самый надежный банк . Команда банка работает слажено и добросовестно . Сотрудники сразу выходят в чат или по телефону . Дают исчерпывающие , грамотные ответы . Просьбы или притензии расматривают быстро . Выношу благодарность сотрудникам банка Тинькофф с кем мне довелось сотрудничать БОЛЬШОЕ ВАМ СПАСИБО ! С большой охотой рекомендую банк Тинькофф своим друзьям и родным как самый надежный . Хочу рассказать о нескольких своих случаях . У меня продукт банка ( Кредитная карточка ) - кредитная карточка , где кэшбек ввиде начисления миль . Для тех кто часто летает очень выгодно , т . к . кэшбек - мили возвращаются за купленный билет . На днях хотела приобрести билет через сайт Тинькофф Путешествия 7 , начисления за билет - кэшбек в размере 7 . Но оформляя билет не смогла оформить опцию возврат . Обратилась к сотрудникам банка . Мне посоветовали такое решение . Приобрести билет на сайте авиакомпании 7 , где такая опция есть . Потом обратиться к сотрудникам банка Тинькофф . Банк рассмотрит нештатную ситуацию и попытается мне вернуть дополнительный кэшбек . Я так и поступила приобрела билет в авиакомпании 7 , потом позвонила сотрудникам банка Тинькофф , сообщила о купленом билете . Сотрудники зафиксировали билет и через два дня мне начислили дополнительные бонусы . СПАСИБО БОЛЬШОЕ ! Ещ хочу рассказать чем банк помог сыну , он тоже клиент банка Тинькофф . Сын оплачивал компьютерный сайт Хостиг и сервер . Яндекс привязал карточку Тинькофф к этому сайту . Платж за хостиг и сервер ... . был в мае , но потом автоматически платж повторился в июне . Сын написал письмо с просьбой аннулировать платж , но ни каких действий не последовало , в июле опять произошло списание . Сын обратился в банк Тинькофф помочь в этом вопросе , сотрудник бака попросил прислать документы чек о списании и претензию на отключение услуги . Банк положительно рассмотрел его просьбу и деньги были возвращены . Самый надежный банк .",ответ,[33],исчерпывающие,POS,"('ответ', 'исчерпывающие', 'POS')","('ответ', 'исчерпывающие')",1642146327.891976,1,0
2022-01-14T07:45:27.891976Z,"Являюсь клиентом банка Тинькофф уже много лет , это самый надежный банк . Команда банка работает слажено и добросовестно . Сотрудники сразу выходят в чат или по телефону . Дают исчерпывающие , грамотные ответы . Просьбы или притензии расматривают быстро . Выношу благодарность сотрудникам банка Тинькофф с кем мне довелось сотрудничать БОЛЬШОЕ ВАМ СПАСИБО ! С большой охотой рекомендую банк Тинькофф своим друзьям и родным как самый надежный . Хочу рассказать о нескольких своих случаях . У меня продукт банка ( Кредитная карточка ) - кредитная карточка , где кэшбек ввиде начисления миль . Для тех кто часто летает очень выгодно , т . к . кэшбек - мили возвращаются за купленный билет . На днях хотела приобрести билет через сайт Тинькофф Путешествия 7 , начисления за билет - кэшбек в размере 7 . Но оформляя билет не смогла оформить опцию возврат . Обратилась к сотрудникам банка . Мне посоветовали такое решение . Приобрести билет на сайте авиакомпании 7 , где такая опция есть . Потом обратиться к сотрудникам банка Тинькофф . Банк рассмотрит нештатную ситуацию и попытается мне вернуть дополнительный кэшбек . Я так и поступила приобрела билет в авиакомпании 7 , потом позвонила сотрудникам банка Тинькофф , сообщила о купленом билете . Сотрудники зафиксировали билет и через два дня мне начислили дополнительные бонусы . СПАСИБО БОЛЬШОЕ ! Ещ хочу рассказать чем банк помог сыну , он тоже клиент банка Тинькофф . Сын оплачивал компьютерный сайт Хостиг и сервер . Яндекс привязал карточку Тинькофф к этому сайту . Платж за хостиг и сервер ... . был в мае , но потом автоматически платж повторился в июне . Сын написал письмо с просьбой аннулировать платж , но ни каких действий не последовало , в июле опять произошло списание . Сын обратился в банк Тинькофф помочь в этом вопросе , сотрудник бака попросил прислать документы чек о списании и претензию на отключение услуги . Банк положительно рассмотрел его просьбу и деньги были возвращены . Самый надежный банк .",банк,[59],рекомендую,POS,"('банк', 'рекомендую', 'POS')","('банк', 'рекомендую')",1642146327.891976,1,0
2022-01-14T07:45:27.891976Z,"Являюсь клиентом банка Тинькофф уже много лет , это самый надежный банк . Команда банка работает слажено и добросовестно . Сотрудники сразу выходят в чат или по телефону . Дают исчерпывающие , грамотные ответы . Просьбы или притензии расматривают быстро . Выношу благодарность сотрудникам банка Тинькофф с кем мне довелось сотрудничать БОЛЬШОЕ ВАМ СПАСИБО ! С большой охотой рекомендую банк Тинькофф своим друзьям и родным как самый надежный . Хочу рассказать о нескольких своих случаях . У меня продукт банка ( Кредитная карточка ) - кредитная карточка , где кэшбек ввиде начисления миль . Для тех кто часто летает очень выгодно , т . к . кэшбек - мили возвращаются за купленный билет . На днях хотела приобрести билет через сайт Тинькофф Путешествия 7 , начисления за билет - кэшбек в размере 7 . Но оформляя билет не смогла оформить опцию возврат . Обратилась к сотрудникам банка . Мне посоветовали такое решение . Приобрести билет на сайте авиакомпании 7 , где такая опция есть . Потом обратиться к сотрудникам банка Тинькофф . Банк рассмотрит нештатную ситуацию и попытается мне вернуть дополнительный кэшбек . Я так и поступила приобрела билет в авиакомпании 7 , потом позвонила сотрудникам банка Тинькофф , сообщила о купленом билете . Сотрудники зафиксировали билет и через два дня мне начислили дополнительные бонусы . СПАСИБО БОЛЬШОЕ ! Ещ хочу рассказать чем банк помог сыну , он тоже клиент банка Тинькофф . Сын оплачивал компьютерный сайт Хостиг и сервер . Яндекс привязал карточку Тинькофф к этому сайту . Платж за хостиг и сервер ... . был в мае , но потом автоматически платж повторился в июне . Сын написал письмо с просьбой аннулировать платж , но ни каких действий не последовало , в июле опять произошло списание . Сын обратился в банк Тинькофф помочь в этом вопросе , сотрудник бака попросил прислать документы чек о списании и претензию на отключение услуги . Банк положительно рассмотрел его просьбу и деньги были возвращены . Самый надежный банк .",кэшбек,[181],дополнительный,POS,"('кэшбек', 'дополнительный', 'POS')","('кэшбек', 'дополнительный')",1642146327.891976,1,1
2022-01-14T07:44:32.872731Z,"Добрый день , открыла счет и рассрочку в интернет магазине , при настойке интернет - эквайринга очень помогли сотрудники банка , особенно вежливый и тактичный Владимир Н , все объяснил доступно и доходчиво , быстро настроили и протестировали платежи .",сотрудник,[18],вежливый,POS,"('сотрудник', 'вежливый', 'POS')","('сотрудник', 'вежливый')",1642146272.872731,1,0
2022-01-14T07:44:32.872731Z,"Добрый день , открыла счет и рассрочку в интернет магазине , при настойке интернет - эквайринга очень помогли сотрудники банка , особенно вежливый и тактичный Владимир Н , все объяснил доступно и доходчиво , быстро настроили и протестировали платежи .",сотрудник,[18],тактичный,POS,"('сотрудник', 'тактичный', 'POS')","('сотрудник', 'тактичный')",1642146272.872731,1,0
2022-01-14T07:44:32.872731Z,"Добрый день , открыла счет и рассрочку в интернет магазине , при настойке интернет - эквайринга очень помогли сотрудники банка , особенно вежливый и тактичный Владимир Н , все объяснил доступно и доходчиво , быстро настроили и протестировали платежи .",сотрудник,[18],помогли,POS,"('сотрудник', 'помогли', 'POS')","('сотрудник', 'помогли')",1642146272.872731,1,0
2022-01-14T05:16:19.118537Z,"Работа банка для открытия расчетного счета ИП , превзошла мои ожидания . Все понятно , доступно , удобно . Днем подала заявку онлайн на открытие счета , вечером уже получила готовые реквизиты . На следующий день , представитель банка , привез оригиналы и бизнес карту в удобное для меня время . Рекомендую Банк Тинькофф .",банк,[52],рекомендую,POS,"('банк', 'рекомендую', 'POS')","('банк', 'рекомендую')",1642137379.118537,1,0
2022-01-14T05:16:19.118537Z,"Работа банка для открытия расчетного счета ИП , превзошла мои ожидания . Все понятно , доступно , удобно . Днем подала заявку онлайн на открытие счета , вечером уже получила готовые реквизиты . На следующий день , представитель банка , привез оригиналы и бизнес карту в удобное для меня время . Рекомендую Банк Тинькофф .",время,[49],удобное,POS,"('время', 'удобное', 'POS')","('время', 'удобное')",1642137379.118537,1,1
