text,pred,label,pred_text,label_text
"Заказал дебетовую карту ! Понравилось , что заказать карту можно буквально в 2 клика , а также очень быстрая и своевременная доставка , сотрудник приехал вовремя , все объяснил , рассказал про программу лояльности , про кешбеки и тд . Ещё очень нравится приложение , интерфейс простой , тяжело заблудиться и при вопросах можно спокойно обратиться в мобильном приложении к оператору по любым вопросам , причем отвечают быстро , а это самое главное . Банк могу рекомендовать , спасибо .","[([21], [20], 'POS'), ([21], [18], 'POS'), ([43], [42], 'POS'), ([74], [76], 'POS')]",[],"[('доставка', 'своевременная', 'POS'), ('доставка', 'быстрая', 'POS'), ('приложение', 'нравится', 'POS'), ('Банк', 'рекомендовать', 'POS')]",[]
"В данный момент ситуация следующая , потеряла работу , прохожу обучение через биржу труда , все официально , в связи с этим есть небольшие трудности по оплате кредита , возникают просрочки 4 - 5 дней , так как зп мужа не попадает в график платежей , но платеж каждый месяц поступает . Каждый раз звоню в банк , предупреждаю об этом , стараюсь как - то договориться , но все бестолку , так как менеджеры колл - центра ничего сделать не могут и перевести не знают на кого или не хотят ... . Несколько раз после 5 дневной просрочки выставляли двойной платеж , я с этим мирилась оплачивала , старалась не конфликтовать с банком , не люблю это . В этом месяце , тоже понимала , что у меня такая ситуация грядет , позвонила в колл - центр , опять все обьяснила , сказала , что в этом месяце задержу оплату , но не отказваюсь оплачивать , на что оператор сказал , что зафиксировал звонок с моим обращением ... Платеж ежемесячный 13 числа , оплатила все 19 , естественно выдвинули требование оплаты платежа за месяц вперед . В данный момент просрочки нет , ежемесячный платеж и штраф оплачены . Так вот хочеться разобраться на каком основании , напишите пожалуйста пункт договора , ссылку ( сотрудник службы по работе с просроченной задолженностью сослался на пункт 3.11 УКБО ( ..627 150 - 0276 - 4 81 - 9 0 - 8 1 265 87 . ) - так вот , такого пункта там нет ! ) , где данные манипуляции со стороны банка прописываются и на сколько это законно ? Сегодня 21.11 посыпались звонки , причем каждые 5 - 10 минут ! Просят погасить платеж будующий , спрашивают о состоянии моей машины и говорят , что увезут на штраф - стоянку , и даже предупреждать не будут , если я не оплачу в ближайшие дни ! Пыталась позвонить в Тинькофф , выяснить на каком основании они это могут сделать и подкрепить свои слова и обещания ссылаясь на законы , взяла трубку мягко сказать , что хамовистая дама , а именно А - ва Д . Д . , в процессе развовора , она мне сказала , что обьяснять ничего не собирается , с вопросом , что я не нашла пункт 3.11 в договоре , она меня обозвала юридически неграмотным человеком ( я человек с 2 высшими образованиями и в состоянии прочитать договор и разобраться в нем ) , сказала что обьяснять ничего не собирается , ах да и я для нее не являюсь клиентом банка , а являюсь должником ( учитывая тот момент , что на данный период долга нет !!! ! есть требование выставленное на оплату вперед !!! ! ) . Мне 33 года , я давно не девочка , чувство собственного достоинства имею и не понимаю , почему со мной имеют право развоваривать сотрудники банка , учитывая , что должником по факту я не являюсь ! Оставлять теперь это просто не хочу , не приятно от слова совсем !!! ! Куда я могу написать жалобу на сотрудника и конечно же жду разьяснения вразумительного по моему вопросу . В онлайн - банке информации о том что у меня есть задолженность нет и требований тоже нет никаких ! Как клиента Вы меня потеляли , все свои продукты , по возможности буду переводить в другой банк !","[([344], [343], 'NEG'), ([220], [219], 'NEG'), ([24], [23], 'NEG')]",[],"[('дама', 'хамовистая', 'NEG'), ('задолженностью', 'просроченной', 'NEG'), ('трудности', 'небольшие', 'NEG')]",[]
"Хочу выразить слова благодарности сотрудникам Совкомбанк за лояльность и понимание . Оформила карту Халву для покупок . Очень удобное приложение и выгодные условия . Отдельное спасибо хочу сказать сотруднику Совкомбанка , отделение в городе Владимир ( улица Горького , дом 73 ) Арине за участие , консультацию и вовлечённость .","[([22], [21], 'POS'), ([22], [25], 'POS'), ([4], [3], 'POS'), ([28], [25], 'POS'), ([19], [18], 'POS')]",[],"[('условия', 'выгодные', 'POS'), ('условия', 'спасибо', 'POS'), ('сотрудникам', 'благодарности', 'POS'), ('сотруднику', 'спасибо', 'POS'), ('приложение', 'удобное', 'POS')]",[]
"В Ленте заказ отменили , а деньги не вернули , обращалась в магазин , отвечали ждите 3 дня . Обратилась в поддержку банку , вопрос был решен за несколько минут . Скоро год как являюсь клиентом банка и всегда сервис 24 7 по любым вопросам . Со стороны банка проблем никогда не было , только приятные бонусы , интересные акции . Карта Тинькофф Блэк это находка , есть возможность выпуска 10 бесплатных доп . карт ( виртуальные удобно использовать для интернет - покупок ) , по каждой карте отдельно можно настроить лимит свой и спать спокойно .","[([59], [58], 'POS'), ([56], [55], 'POS')]",[],"[('акции', 'интересные', 'POS'), ('бонусы', 'приятные', 'POS')]",[]
"Сотрудник Евгения помогла и рассказала , также напрвила обращение по поводу возвращения страховых взносов по по потребительскомц кредиту , очень доброжелательно и быстро сработала , спасибо банку , надеюсь страховку вернут , а то я так даже до конца и не понял зачем она нужна6 - код сотрудника , Отдельная благодарность апдевам за лучшее банковское прилодение в мире .","[([26], [25], 'POS')]",[],"[('банку', 'спасибо', 'POS')]",[]
"29.07.2022 в г . Самара заключила кредитный договор в Альфа банк на сумму 1 300 000,00 на 5 лет . Банк обязал меня приобрести 2 страховки с АО Альфа Страхование на сумму 12000,00руб . и 3 страховки с ООО Альфа Страхование - жизнь на общую сумму 221352,47руб . под угрозой отказа в выдаче кредита . Для меня это крупная сумма , но менеджер банка М - ко Екатерина В . уверила меня в том , что все страховки можно вернуть при досрочном погашении кредита пропорционально дням использования . Через 3 месяца 20.10.2022 я полностью погасила кредит . Написала заявления в АО Альфа Страхование и ООО Альфа Страхование - жизнь , но мне пришел отказ в выплате кроме самой маленькой страховки в сумме 4532,20 руб . которая по их мнению была выдана в целях обеспечения кредита . Получается за 3 мес использования кредита сумма страховки составила 228820,27руб . Остальные якобы добровольные ( страхование жизни плюс потеря работы и от несчастных случаев ) , но они тоже для обеспечения кредита и мне их просто навязали обманным путем , а без них не дали бы кредит . Как оказалось что таких как я людей , которых обманул Альфа банк очень много .",[],[],[],[]
"являюсь клиентом банка с 2014 года . Неоднократно получала потребительские кредиты в Банке Уралсиб . Особенно понравилось оформление рефинансирования . Быстро объяснили все условия , сотрудник помог собрать все необходимые документы ( подсказала как заказать справки из банков где раньше были кредиты ) . Решение пришло за 10 минут . И в течении часа оформили кредит . В погашении кредита тоже сложностей не возникало ( очень много терминалов и так же удобно платить через интернет банк ) . Отдельная благодарность отделению на Универмаге Уфа , сотрудники всегда доброжелательны , когда бы к ним не обратишься с вопросом , всегда помогут , подскажут .","[([80], [79], 'POS'), ([85], [87], 'POS'), ([17], [16], 'POS')]",[],"[('отделению', 'благодарность', 'POS'), ('сотрудники', 'доброжелательны', 'POS'), ('оформление', 'понравилось', 'POS')]",[]
"Открыла альфа карту по ссылке на главном сайте , где при открытии карты дают 1000 рублей . Прошел месяц , ничего не пришло . Несколько раз писала в чате поддержки , но нормально ответа не было . Пыталась звонить в службу поддержки , кроме как мы оформили вашу заявку , я ничего не слышала . Никаких смс о заявке я не получала , куда их отправляли я не знаю . Вообщем полный обман . Помимо этого не могла зайти в личный кабинет , постоянно что - то с сайтом . Не рекомендую данный банк .","[([93], [90, 91], 'NEG'), ([72], [71], 'NEG')]",[],"[('банк', 'Не рекомендую', 'NEG'), ('обман', 'полный', 'NEG')]",[]
"Хочется поблагодарить сотрудников отделения Россельхозбанка в городе Бийск , обратился я для консультации по открытию счёта вклада в данный банк по рекомендации знакомого и не пожалел , оказывается очень выгодные условия в этом банке для размещения денежных средств . Сотрудник Елена подробно рассказала мне о том , что как новому клиенту этого банка мне индивидуально дадут ставку на год 8 , мало где сейчас на такой срок можно получить такую ставку , так же Елена рассказала что я смогу открыть дебетовую карту бесплатно и рассчитываясь картой мне будут начисляться бонусы по программе урожай , в зависимости от суммы потраченных мною средств и ещё мне установят личный кабинет в котором я смогу отслеживать все свои операции и видеть свои счета , условия меня честно удивили , Обязательно обращусь в этот банк как только у меня закончится вклад , благодарю за подробную консультацию , очень приятный , вежливый и грамотный специалист .","[([148], [147], 'POS'), ([148], [145], 'POS'), ([148], [143], 'POS'), ([2], [1], 'POS'), ([140], [139], 'POS'), ([140], [145], 'POS'), ([140], [143], 'POS'), ([30], [29], 'POS'), ([30], [28, 29], 'POS'), ([120], [123], 'POS')]",[],"[('специалист', 'грамотный', 'POS'), ('специалист', 'вежливый', 'POS'), ('специалист', 'приятный', 'POS'), ('сотрудников', 'поблагодарить', 'POS'), ('консультацию', 'подробную', 'POS'), ('консультацию', 'вежливый', 'POS'), ('консультацию', 'приятный', 'POS'), ('условия', 'выгодные', 'POS'), ('условия', 'очень выгодные', 'POS'), ('условия', 'удивили', 'POS')]",[]
"Добрый день Газпром Банк ( далее - ГПБ ) ! Меня зовут Евгений и я уже на протяжении 20 лет являюсь постоянным пользователем услуг ГПБ . За этот продолжительный период ГПБ с каждым годом становился надёжнее и привлекательнее для своих клиентов . Самыми популярными услугами от ГПБ являются - мобильное приложение Телекард - онлайн чат с сотрудниками ГПБ - сайт ГПБ - контактный центр ГПБ . Мобильное приложение Телекард - самое простое и удобное для пользователя , можно сделать практически все самому не покидая дома . Можно следить за всеми денежными перемещениями по вашим картам , удобно платить кредиты и ипотеки в любое время сверх графика платежей , отслеживать все Кэшбеки и пополнения карт , делать онлайн переводы , покупать валюту и акции , участвовать в призовых Акциях ГПБ и многое другое . Посредством Онлайн чата можно в круглосуточном режиме получить очень быстрый ответ на любой вопрос о продуктах ГПБ , решить любую проблему относительно банковских услуг от ГПБ . Сайт и контактный центр ГПБ постоянно обновляется и преображается . Находясь на сайте можно просмотреть все Акции от ГПБ и рассчитать выгоду от любого продукта ГПБ , если понадобиться помощь всегда можно обратиться в контактный центр . Хочу сказать огромное спасибо ГПБ за вашу активную позицию настроенную на персональное обслуживание каждого клиента , и пожелать вам ещё большей популярности и уважения среди пользователей .","[([205], [204], 'POS'), ([143], [142], 'POS'), ([67], [73], 'POS'), ([67], [70, 71], 'POS')]",[],"[('позицию', 'активную', 'POS'), ('ответ', 'быстрый', 'POS'), ('приложение', 'удобное', 'POS'), ('приложение', 'самое простое', 'POS')]",[]
"Добрый день . Предостерегаю всех следушей ситуацией . Выполнили сделку через ВТБ Квадратный метр , сделка Договора Купли - Продажи , и сегодня прошла регистрация объекта . Моя роль - это Продавец включительно . Сегодня поступили средства на мой счёт в Совкомбанк и было удержано банком 1256 000 рублей . Общая Стоимость оплаты за Объект составляет 7080000 рублей . Оплата была направлена на мой счёт в Совкомбанк в полном размере . Сейчас на счету только 6034000 рублей . Обьект был единственным и сейчас оперативно нужно покупать новую квартиру апартамент . По зачислению средст остатка операторы с контактной службы поддержки Совкомбанк ответили , что будет зачисление остатка в течении 10 дней - это долгий срок . Новый объект недвижимости должен быть куплен в ближайшие дни - это непростая ситуация . Важно , что являюсь клиентом Совкомбанка длительный срок вместе с моей семьей . А также вместе со знакомыми и близкими мне людьми - мы являемся клиентами . До этого впечатления были только положительные - однако сейчас я незнаю , что думать о Совкомбанк . Надеюсь на добропорядочность Банка и что , это была ошибка . Будьте внимательны с системой квадратный метр ВТБ , в частности , на сделке не было озвучено о возможной комиссии ни одного слова . Прошу Совкомбанк обращаюсь лично - к вам . Если вы снимаете средства с зачисления по Сделке с Недвидимостью - это может быть 3 - 5 000 рублей оплаты , но суммы в размере миллиона с одной третью - это явно колоссальная стоимость за мое Доверие и выбор лично к вашему банку . За место ВТБ я выбрала зачисление на свой расчетный счёт в банке Совкомбанк , хотя мне предлагали открыть счета в ВТБ . Я выбрала Совкомбанк , потому что он мне нравится . Но что в итоге Вы предлагаете по такому сервису ? В частности , такие пробелы в вашей работе отпугивают Клиентов , их дальнейшее взаимодействие . Оставляет крайне рисковый отпечаток на Репутации банка Совкомбанк .","[([158], [161], 'POS'), ([319], [318], 'NEG'), ([248], [247], 'NEG')]",[],"[('впечатления', 'положительные', 'POS'), ('отпечаток', 'рисковый', 'NEG'), ('стоимость', 'колоссальная', 'NEG')]",[]
"С 2006 по 2022 пользовался кредитной картой этого банка . В принципе всё устраивало , хотя иногда и возникали вопросы с расчетами . Но редко . Поэтому регулярно следил за рсчетами . Весной 2022 г . внезапно обнаружил , что взяли комиссию за снятие собственных средств с кредитной карты . Выяснил это в отделении банка , куда пришел разобраться с расчетами . Как оказалось , с 2022 г . снятие собственных средств с карты облагается комиссией , хотя раньше такого не было . Согласно великому банковскому принципу клиент всегда неправ , изменение условий было прописано мелким шрифтом где - то в закоулках сайта банка . Ну что ж , сам виноват , надо следить за новостями из банка . Захотел тут же закрыть кредитку , берущую комиссию за снятие собственных средств , которая к тому же требует ежегодной оплаты . Однако сотрудница банка предложила вместо устаревшей кредитной карты новую , по условиям обслуживания которой нет ни ежегодной платы , ни комиссии за снятие наличных до 50 тысяч , да еще беспроцентный период 110 дней . Согласился . Опять же сам виноват . В результате за 5 месяцев умеренного использования данной карты выяснилось , что процентов по ней я уплатил в несколько раз больше , чем за несколько лет использования старой карты . Плюс скрытые проценты за использование по некоему договору страхования , который теперь автоматически привязан к карте и мелким шрифтом где - то прописывается , и о котором никто не предупреждает . Никаких бумажек , всё электронно прогресс ( ( ( , концов потом не найти . К страховке за кредит уже привыкли и знаем про это , а вот к страховке по карте пока что нет . Плюс ко всему расчеты стали еще более запутанными , чем раньше , и выписка по электронной почте никак не помогает в них разобраться . Пришлось снова идти в отделение и просить помощи . К сожалению , сотрудница банка оказалась , на мой взгляд , не очень компетентна , и отделалась общими фразами . Пришлось выяснять уже в чате в интернет - банке . Там человет более компетентен , объяснил кое - то . Теперь , надеюсь , в ручном режиме смогу за недельку проверить правильность начисленных мне комиссий и процентов . Но , повторюсь , сам виноват . Просто теперь для меня стало очевидно , что Раффайзен сильно ухудшил уровень своего обслуживания за прошедшие годы . Он теперь для меня в постоянно растущем списке плохих банков . Поэтому намерен все закрыть в этом банке , правда , это не быстрый процесс . И растанусь теперь уже навсегда . Банк не рекомендую к сотрудничеству .","[([427], [428, 429], 'NEG'), ([315], [323, 324, 325], 'NEG')]",[],"[('Банк', 'не рекомендую', 'NEG'), ('сотрудница', 'не очень компетентна', 'NEG')]",[]
Добрый день . Обслуживаюсь как индивидуальный предприниматель в Модульбанке уже более полугода . Очень доволен мобильным приложением все интуитивно понятно . Простые и прозрачные тарифы . Поддержка отвечает быстро и легко решает любые проблемы . Молодой современный банк . Дешевые тарифы при переводе физическим лицам . Платежи быстро уходят и также быстро зачисляются контрагентам . Рекомендую .,"[([24], [23], 'POS'), ([24], [21], 'POS'), ([40], [39], 'POS'), ([37], [36], 'POS')]",[],"[('тарифы', 'прозрачные', 'POS'), ('тарифы', 'Простые', 'POS'), ('тарифы', 'Дешевые', 'POS'), ('банк', 'современный', 'POS')]",[]
"Почти 2 месяца мне могут оформить реструктуризацию кредитов . Начнём с того , что ввиду некоторых семейных обстоятельств летом 2020 года я сменила место проживания с г . Москва с хорошей зарплатой на г . Самара , где зарплата уменьшилась в 3 раза , т . к . только в столице нашей Родины людям могут позволить жить достойно . Соответственно , из - за того , что у меня платежи по 4 кредитам ( из них 2 кредита ВТБ ) после переезда оказались в 2 раза больше , чем зарплата , я обратилась в банк за реструктуризацией . И понеслась ... . По программе так называемого Снижения финансовой нагрузки мне было отказано в пересмотре условий кредитных договоров . Решили , что можно провести реструктуризацию другим способом - через выход на просрочку . Делать нечего , т . к . платить уже все равно было нечем . Еще 21 июня до наступления первого просроченноого платежа я написала в офисе банка соответствующее заявление . В итоге очень интересные условия реструктуризации оказались в банке - меняется ставка на фиксированную 14,9 независимо от того , какая была до этого , должно быть минимум 60 дней просрочки , и нужно внести так называемые платежи лояльности в размере 2 просроченных платежей по каждому кредиту . Что ж , пришлось согласиться на такой вариант , попортить себе кредитную историю , чтобы снизить платежи , раз по стандартной их программе отказывают . Дальше - интереснее ... Наступило 60 дней просрочки по каждому кредиту , отдел РПА , занимающийся урегулирование задолженности , получил необходимые согласования . 19 сентября я внесла эти платежи лояльности , на которые мне пришлось деньги занимать аж в микрозаймах ( сумма чуть больше 50 тыс . руб . ) , т . к . с нашей самарской зарплаты невозможно было накопить необходимую сумму , т . к . есть еще 2 кредита в других банках . А дальше - все остановилось ... . как поясняют сотрудники офиса и отдела РПА , к которым у меня нет вообще никаких вопросов и претензий , поменялось программное обеспечение , в котором проведение реструктуризации по сегодняшний день редко удается провести !!! ! Итог - испорченная наглухо по вине банка кредитная история , т . к . последние 2 месяца просрочки уже не должно было быть - я бы уже платила по уменьшенным почти в 2 раза платежам - еще большая финансовая яма , т . к . по кредитам уже выставлены к оплате полностью остатки основного долга , и дальше видимо остается ждать уже только наложение ареста , дополнительные долги по займам , Раньше я очень переживала из - за возникшей ситуации , хотелось цивилизованным способом все решить , а теперь уже даже эмоций никаких не осталось . Что сказать , СПАСИБО банку ВТБ за внимательное и бережное отношение к своим клиентам . До данной ситуации я с большим уважением относилась к данной организации . Но теперь хочется распрощаться поскорее и больше никогда не возвращаться ни по какому поводу ... Дай бог , мой отзыв поможет кому - то с выбором банка , если понадобится кредит .","[([166], [165], 'POS'), ([453], [452], 'POS'), ([459], [456], 'POS'), ([459], [458], 'POS')]",[],"[('условия', 'интересные', 'POS'), ('банку', 'СПАСИБО', 'POS'), ('отношение', 'внимательное', 'POS'), ('отношение', 'бережное', 'POS')]",[]
"Примерно 3 месяца назад на работе мне выдали зарплатную карту . При подаче заявления на нее я корректно указала свой действующий номер , однако , банк лучше знает , какой у меня номер и к карте был привязан какой - то старый номер , который выдернули из базы . Я сказала представителю банка об этом и меня уверили , что будет отправлен запрос на изменение . Шли дни , недели , зайти в личный кабинет по своему действующему номеру я так и не могла , мне сообщалось , что код был отправлен на старый номер ( т е никто ничего не изменял ) . Я неоднократно пыталась связаться с данной сотрудницей ( 8 01 70 ) , чтобы уточнить , в чем дело , но ни рабочий , ни сотовый не отвечал . На смс также ответа не было . Я позвонила на горячую линию , чтобы узнать , как быть , сначала мне сообщили , что смену можно сделать по телефону , но потом выяснилось , что нет , все же придется идти в отделение ( сразу сотрудники - то знать не могут для каких действий надо идти в банк , а для каких нет ) . . По безолаберности сотрудников я вынуждена была тратить время на походы в отделение . Один раз мне сообщили , что мне надо подождать 50 минут в очереди , второй раз - 40 . Такого бреда просто не придумать , я уходила . Отделение - это отдельная история ( Большевиков 2 ) . Есть как бы зона ожидания , а есть рабочая зона , но почему - то вторая от зоны ожидания в двух метрах . Да , это очень увлекательно слышать конфиденциалную информацию других людей , их имена , суммы их долгов , которые горланят на все помещение ... Это для чего сделано ! ? 12.11 я снова туда пришла с очреденой попыткой изменить номер . Ждать уже пришлось не 40 , а 15 минут . Манипуляции заняли минут 10 - 15 , казалось бы все - но нет . Ни через час , ни через два , ни через пять номер не изменился . Вечером я начала звонить опять на горячую линию , чтобы узнать в чем дело . Без преувеличения , только с ПЯТОГО раза мне смогли его изменить . Оказывается , нужно было перезагрузить личный кабинет . Сотрудники ДО этого почему - то не знали . Ни в офисе , ни на той же горячей линии до сообразительного парня . Казалось бы , идиотия миновала , но снова нет !!! Уже 14.11 , то есть прошло 3 дня со смены номера и можно подумать мне по номеру телефона можно переводить переводы ! ? НЕТ ! НОМЕР НЕ ЗАРЕГИСТРИРОВАН ! Т е мне надо еще раз звякнуть сгонятьб чтобы меня еще к какой - то системе подключили !!! !!! ! Я искренно хотела пользоваться этой картой , но этот банк вызвал такое отвращение , что никакие преимущества зарплатной карты ( если такие вообще есть ) не заставят меня стать клиентом этого адового банка с совершенно некомпетентными сотрдуниками . Всего плохого .","[([201], [200], 'NEG'), ([506], [505], 'NEG'), ([502], [501], 'NEG'), ([479], [482], 'NEG')]",[],"[('сотрудников', 'безолаберности', 'NEG'), ('сотрдуниками', 'некомпетентными', 'NEG'), ('банка', 'адового', 'NEG'), ('банк', 'отвращение', 'NEG')]",[]
"Мне очень нравится пользоваться картой Халва , она меня выручала уже не раз . Условия привлекательные , под новый год была рассрочка на три года , поэтому смог порадовать долгожданным подарками своих близких . Отношение к клиентам тоже радует , в чате отвечают быстро , вопросы решаются в пользу клиентов . Вот буквально вчера я по своей невнимательности случайно подключил платную опцию , но , к счастью , сразу это заметил и сегодня обратился за помощью в чат . Замечательный сотрудник Х - ев Роман за считанные минуты решил мою проблему , отменил списание комиссии , проконсультировал по дополнительным вопросам и всё это вежливо , быстро и чётко . Роман , ещё раз огромное спасибо за оказанную помощь , за моё хорошее настроение и очередное подтверждение того , что Совкомбанк и Халва не обманывают и дорожат своими клиентами !","[([80], [79], 'POS'), ([14], [15], 'POS'), ([34], [38], 'POS'), ([122], [121], 'POS')]",[],"[('сотрудник', 'Замечательный', 'POS'), ('Условия', 'привлекательные', 'POS'), ('Отношение', 'радует', 'POS'), ('настроение', 'хорошее', 'POS')]",[]
"Всем добрый вечер ! Моя ситуация и проблема с банком началась два месяца назад . Началась с того что банк мне прислал уведомление в котором сообщил , что по моему счету зафиксированы подозрительные операции , мол нарушил 115 фз . Я как человек законопослушный сразу спросил у банка - какая операция или операции вызвали подозрение ? Запросил у банка конкретно - какая дата , какое время , какая сумма ? На что я получил ответ - просим вас предоставить обоснование всех трат совершенных вами за три месяца . Ну я такой думаю вот это да ... . не банк мне должен показать документ в котором четко видно что я нарушил , а я должен мучаться и доказывать что - то . Меня такой ответ не устроил и я настоял что жду от них документы . В итоге на протяжении двух месяцев каждые два дня в Тинькоф банке мне отвечали разные сотрудники поддержки и каждый раз разную ахинею Два месяца пролетело , а я не мог пользоваться ни картой , ни деньгами , ни переводами , ни брокерским счетом полноценно . Из - за данной ситуации , я не смог пополнить 200 рублей чтоб покрыть недостаток по фьючерса на иис , в итоге пришлось все продать чтоб избежать проблем ... . . сегодня мне позвонила девушка Алёна и увидев весь этот ужас и издевательство пообещала что все сделает , чтобв помочь и донести правду до руководства . Она единственная оказалась - порядочная , умная , вниметельная . В итоге после неё , мне набрал другой сотрудник , уже другого отдела - Даниил . наконец - то попался ещё один адекватный , умный человек , который все спокойно написал по операциям и я сразу же все предоставил . Прошу рукуводство Тинькоф банка наградить данных сотрудников , так как это единственные два сотрудника в банке которые сразу оперативно решили этот ужас ! Уважаемые руководители банка , пожалуйста , смените человека который у вас отвечает за отдел . Не может в серьёзном банке , каждые пять минут отвечать разный сотрудник , который даже не читает того о чем говорили до него , банк и клиент ! Не бывает в серьёзном банке что поддержка не может решить вопросы с разблокировкой или ещё чем - то . 115 фз и ее применение банком это ужас тихий , куча людей страдает из - за этого ! резьмирую банк стал хуже , чем был раньше , но из - за редких и замечательных людей , вера в банк до конца не иссякла ! Спасибо вам за помощь , Даниил и Алёна ( поддержка ) ! Оценка банку за такой Беспредел - 3 ( раньше был топ ) Оценка сотрудников Даниил и Алёна - 10 бы дал из 5 возможных ! Отправлю даже конфеты по почте , пусть скажут куда !","[([271], [268], 'POS'), ([271], [270], 'POS')]",[],"[('человек', 'адекватный', 'POS'), ('человек', 'умный', 'POS')]",[]
